Enhancer_ID	chr	start	end	center	FANTOM5	associated_gene-FANTOM5	associated_gene-50Kb	associated_gene-4DGenome	Cell/Tissue	Detection_method	PMID	closest_gene	distance
14237	chr9	25395004	25399140	25397467	N	NA	NA	NA	NA	NA	NA	TUSC1	279716
14238	chr9	25809413	25811490	25810587	N	NA	NA	NA	NA	NA	NA	TUSC1	130557
14239	chr9	25930854	25933127	25931497	N	NA	NA	NA	NA	NA	NA	TUSC1	251998
14240	chr9	26025037	26028202	26026680	N	NA	NA	NA	NA	NA	NA	TUSC1	346181
14241	chr9	26214122	26216255	26215081	N	NA	NA	NA	NA	NA	NA	TUSC1	535266
14242	chr9	26249390	26255995	26250201	N	NA	NA	NA	NA	NA	NA	TUSC1	570534
14243	chr9	26291199	26292287	26291713	N	NA	NA	NA	NA	NA	NA	C9orf82	600539
14244	chr9	26426262	26428296	26427452	N	NA	NA	NA	NA	NA	NA	C9orf82	464530
14245	chr9	26557962	26559388	26558569	N	NA	NA	NA	NA	NA	NA	C9orf82	333438
14246	chr9	26612827	26614586	26614001	N	NA	NA	NA	NA	NA	NA	C9orf82	278240
14247	chr9	26663407	26665327	26664089	N	NA	NA	NA	NA	NA	NA	C9orf82	227499
14248	chr9	26715040	26716299	26715715	N	NA	NA	NA	NA	NA	NA	C9orf82	176527
14249	chr9	26744930	26749915	26746869	N	NA	NA	IFT74	IMR90	Hi-C	24141950	C9orf82	142911
14250	chr9	26752949	26760770	26755490	N	NA	NA	NA	NA	NA	NA	C9orf82	132056
14251	chr9	26796043	26797669	26797402	N	NA	NA	NA	NA	NA	NA	C9orf82	95157
14252	chr9	27092380	27101566	27092897	N	NA	TEK	TEK,LINC00032	IMR90	Hi-C	24141950	TEK	7581
14253	chr9	27662283	27666258	27664489	N	NA	NA	NA	NA	NA	NA	C9orf72	88419
14254	chr9	27671401	27676952	27676080	N	NA	NA	NA	NA	NA	NA	C9orf72	97537
14255	chr9	27689724	27702005	27690585	N	NA	NA	NA	NA	NA	NA	C9orf72	115860
14256	chr9	27748489	27752101	27749998	N	NA	NA	NA	NA	NA	NA	C9orf72	174625
14257	chr9	2875293	2876573	2875941	Y	NA	KIAA0020	NA	NA	NA	NA	KIAA0020	31163
14258	chr9	28803539	28837240	28824637,28836356,28821125,28814175	N,N,N,N	NA;NA;NA;NA	NA	NA	NA	NA	NA	C9orf72	1229675
14259	chr9	28968016	28994479	28970449,28990338	N,N	NA;NA	NA	NA	NA	NA	NA	C9orf72	1394152
14260	chr9	29147086	29170084	29169330	N	NA	NA	NA	NA	NA	NA	C9orf72	1573222
14261	chr9	29191942	29225686	29212928	N	NA	NA	NA	NA	NA	NA	C9orf72	1618078
14262	chr9	29269438	29272613	29270628	N	NA	NA	NA	NA	NA	NA	C9orf72	1695574
14263	chr9	29377696	29380049	29378270	N	NA	NA	NA	NA	NA	NA	C9orf72	1803832
14264	chr9	29449342	29454062	29450585	N	NA	NA	NA	NA	NA	NA	C9orf72	1875478
14265	chr9	29513197	29516572	29514263	N	NA	NA	NA	NA	NA	NA	C9orf72	1939333
14266	chr9	30106780	30112991	30107747	N	NA	NA	NA	NA	NA	NA	ACO1	2271610
14267	chr9	30539238	30546284	30540045	N	NA	NA	NA	NA	NA	NA	ACO1	1838317
14268	chr9	3087317	3089652	3088377	N	NA	NA	NA	NA	NA	NA	KIAA0020	243187
14269	chr9	31121185	31121635	31121486	N	NA	NA	NA	NA	NA	NA	ACO1	1262966
14270	chr9	31325836	31335274	31326693,31334153	N,N	NA;NA	NA	NA	NA	NA	NA	ACO1	1049327
14271	chr9	31631363	31635230	31633255	N	NA	NA	NA	NA	NA	NA	ACO1	749371
14272	chr9	3179969	3183055	3181531	N	NA	NA	NA	NA	NA	NA	KIAA0020	335839
14273	chr9	31806855	31809369	31808035	N	NA	NA	NA	NA	NA	NA	ACO1	575232
14274	chr9	31887687	31889379	31888892	N	NA	NA	NA	NA	NA	NA	ACO1	495222
14275	chr9	32148074	32156924	32149005	N	NA	NA	NA	NA	NA	NA	ACO1	227677
14276	chr9	32163521	32169687	32167197	N	NA	NA	NA	NA	NA	NA	ACO1	214914
14277	chr9	32216267	32219196	32218048	N	NA	NA	NA	NA	NA	NA	ACO1	165405
14278	chr9	32225724	32230394	32226267	N	NA	NA	NA	NA	NA	NA	ACO1	154207
14279	chr9	32268285	32269569	32269419	N	NA	NA	NA	NA	NA	NA	ACO1	115032
14280	chr9	32305625	32308983	32307217	N	NA	NA	NA	NA	NA	NA	ACO1	75618
14281	chr9	32339391	32347718	32345059	N	NA	ACO1	NA	NA	NA	NA	ACO1	36883
14282	chr9	32350517	32355781	32352063	N	NA	ACO1	NA	NA	NA	NA	ACO1	28820
14283	chr9	32375152	32376598	32376105	N	NA	ACO1	NA	NA	NA	NA	ACO1	8003
14284	chr9	32709902	32716671	32710839	N	NA	NA	NA	NA	NA	NA	NDUFB6	136720
14285	chr9	32769322	32770746	32770113	N	NA	NA	NA	NA	NA	NA	NDUFB6	196140
14286	chr9	32834855	32835758	32835608	N	NA	NA	NA	NA	NA	NA	APTX	165881
14287	chr9	33010643	33019277	33013561,33017983,33010904	N,N,N	NA;NA;NA	APTX,DNAJA1	DNAJA1	MCF7,K562	ChIA-PET	22265404	DNAJA1	5932
14288	chr9	33719225	33721904	33719980	N	NA	PTENP1	NOL6,CHMP5,NFX1,AQP7,ANKRD18B,ANXA2P2,PTENP1,PRSS3,UBE2R2,SUGT1P1,UBAP2	IMR90	Hi-C	24141950	PTENP1	41807
14289	chr9	34131718	34138018	34134879	N	NA	DCAF12,UBAP1	DCAF12	K562	ChIA-PET	22265404	DCAF12	4947
14290	chr9	34766134	34768838	34767406	N	NA	NA	CCL21	IMR90	Hi-C	24141950	IL11RA	113952
14291	chr9	34878135	34884995	34878597	N	NA	NA	KIAA1045,UNC13B,VCP,FAM214B,STOML2,DNAJB5,FAM205B,ATP8B5P	IMR90	Hi-C	24141950	DNAJB5	104643
14292	chr9	34934940	34936168	34935341	N	NA	NA	NA	NA	NA	NA	DNAJB5	53470
14293	chr9	35021117	35029567	35026586	N	NA	DNAJB5,VCP	C9orf131	IMR90	Hi-C	24141950	DNAJB5	31479
14294	chr9	35137655	35139590	35138676	N	NA	PIGO,STOML2,FAM214B,UNC13B	UNC13B,ATP8B5P,RUSC2,FAM166B	IMR90	Hi-C	24141950	FAM214B	21762
14295	chr9	35961236	35963525	35961934	N	NA	NA	C9orf128	IMR90	Hi-C	24141950	RECK	73385
14296	chr9	35970835	35973163	35971698	N	NA	NA	C9orf128,HRCT1,LOC158376,FP588,RECK	IMR90	Hi-C	24141950	RECK	63747
14297	chr9	36445995	36491343	36457649,36473020,36468831,36463934,36486876,36448838,36487766,36489604	N,N,N,N,N,N,N,N	NA;NA;NA;NA;NA;NA;NA;NA	RNF38	RNF38,MELK	IMR90	Hi-C	24141950	RNF38	44800
14298	chr9	36515484	36520856	36516156	N	NA	NA	RNF38	IMR90	Hi-C	24141950	MELK	52003
14299	chr9	36521731	36522623	36522213	N	NA	NA	RNF38	IMR90	Hi-C	24141950	MELK	50236
14300	chr9	36540712	36542121	36541088	N	NA	MELK	GNE,RNF38	IMR90	Hi-C	24141950	MELK	30738
14301	chr9	36544356	36547713	36545375	N	NA	MELK	RNF38	IMR90	Hi-C	24141950	MELK	25146
14302	chr9	36725634	36727692	36726391	N	NA	NA	MELK	IMR90	Hi-C	24141950	MELK	152775
14303	chr9	36764316	36768536	36765505	N	NA	NA	MELK	IMR90	Hi-C	24141950	MELK	191457
14304	chr9	37467670	37474271	37472564	N	NA	GRHPR,ZBTB5,POLR1E	GRHPR,POLR1E,FBXO10	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	ZBTB5	2263
14305	chr9	3750313	3751090	3750821	N	NA	NA	GLIS3,GLIS3-AS1	IMR90	Hi-C	24141950	RFX3	224330
14306	chr9	37625235	37626730	37626161	N	NA	FBXO10,TOMM5	FRMPD1,DCAF10,FBXO10	IMR90	Hi-C	24141950	TOMM5	32599
14307	chr9	3793270	3795717	3794117	N	NA	NA	GLIS3	IMR90	Hi-C	24141950	RFX3	267287
14308	chr9	38219843	38222529	38220713	N	NA	NA	NA	NA	NA	NA	SHB	150633
14309	chr9	38225504	38230445	38226595	N	NA	NA	SHB	MCF7	ChIA-PET	22265404	SHB	156294
14310	chr9	38241118	38243766	38242424	N	NA	NA	NA	NA	NA	NA	ALDH1B1	148895
14311	chr9	38283952	38285698	38284776	N	NA	NA	FRMPD1	IMR90	Hi-C	24141950	ALDH1B1	106963
14312	chr9	38323302	38326074	38325153	N	NA	NA	MCART1,SHB,TOMM5	IMR90	Hi-C	24141950	ALDH1B1	66587
14313	chr9	38378101	38379280	38378832	N	NA	ALDH1B1,IGFBPL1	FBXO10,TOMM5,SHB,ALDH1B1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ALDH1B1	13381
14314	chr9	38482040	38490389	38485297	N	NA	NA	NA	NA	NA	NA	IGFBPL1	57596
14315	chr9	38511782	38513199	38512702	N	NA	NA	NA	NA	NA	NA	IGFBPL1	87338
14316	chr9	38513893	38514663	38513942	N	NA	NA	NA	NA	NA	NA	IGFBPL1	89449
14317	chr9	38646582	38647963	38646850	N	NA	ANKRD18A,FAM201A	NA	NA	NA	NA	FAM201A	25497
14318	chr9	38670564	38674279	38672553	N	NA	FAM201A	NA	NA	NA	NA	FAM201A	49479
14319	chr9	38686095	38691749	38690319	N	NA	NA	NA	NA	NA	NA	FAM201A	65010
14320	chr9	38707409	38708712	38707862	N	NA	NA	NA	NA	NA	NA	FAM201A	86324
14321	chr9	38862706	38864502	38863617	N	NA	NA	NA	NA	NA	NA	FAM201A	241621
14322	chr9	38896823	38899176	38897838	N	NA	NA	NA	NA	NA	NA	FAM201A	275738
14323	chr9	38906458	38908953	38906653	N	NA	NA	NA	NA	NA	NA	FAM201A	285373
14324	chr9	39414370	39416161	39415055,39414962	N,N	NA;NA	LOC653501	NA	NA	NA	NA	LOC653501	48365
14325	chr9	39527095	39554235	39528281,39548446,39546132,39552103	N,N,N,N	NA;NA;NA;NA	NA	NA	NA	NA	NA	LOC653501	62569
14326	chr9	39564891	39576210	39566935,39570096,39570063,39573259	N,N,N,N	NA;NA;NA;NA	NA	NA	NA	NA	NA	LOC653501	100365
14327	chr9	39599472	39606174	39603213	N	NA	NA	NA	NA	NA	NA	LOC653501	134946
14328	chr9	39808880	39819387	39817103	N	NA	NA	NA	NA	NA	NA	LOC653501	344354
14329	chr9	39944154	39945031	39944801	N	NA	NA	NA	NA	NA	NA	LOC653501	479628
14330	chr9	40547135	40557879	40556211	N	NA	NA	NA	NA	NA	NA	ZNF658	234233
14331	chr9	40632187	40635070	40633458	N	NA	NA	NA	NA	NA	NA	ZNF658	157042
14332	chr9	40870619	40881940	40876331,40879958,40873923	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	ZNF658	78507
14333	chr9	40893185	40904229	40894441,40901121,40897949	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	ZNF658	101073
14334	chr9	40915159	40922171	40919269	N	NA	NA	NA	NA	NA	NA	ZNF658	123047
14335	chr9	41080849	41088354	41085204,41082741	N,N	NA;NA	NA	NA	NA	NA	NA	ZNF658	288737
14336	chr9	41112058	41115989	41114310	N	NA	NA	NA	NA	NA	NA	ZNF658	319946
14337	chr9	41130168	41142931	41132178	N	NA	NA	NA	NA	NA	NA	ZNF658	338056
14338	chr9	41201728	41234461	41203581,41201733	N,N	NA;NA	NA	NA	NA	NA	NA	LOC653501	375083
14339	chr9	41428038	41435985	41432775	N	NA	NA	NA	NA	NA	NA	LOC653501	173559
14340	chr9	41559354	41560823	41559863	N	NA	LOC653501	NA	NA	NA	NA	LOC653501	48721
14341	chr9	41639420	41640799	41640237	N	NA	LOC653501	NA	NA	NA	NA	LOC653501	29876
14342	chr9	41669540	41699014	41697118,41691121,41693465	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	LOC653501	59996
14343	chr9	41709993	41721632	41711613,41715111,41715075,41718252	N,N,N,N	NA;NA;NA;NA	NA	NA	NA	NA	NA	LOC653501	100449
14344	chr9	41744817	41757761	41749291,41747051	N,N	NA;NA	NA	NA	NA	NA	NA	LOC653501	135273
14345	chr9	42249885	42253981	42251669	N	NA	NA	NA	NA	NA	NA	MGC21881	294809
14346	chr9	42318952	42322309	42320640	N	NA	NA	NA	NA	NA	NA	MGC21881	363876
14347	chr9	42742586	42746825	42743714	N	NA	FOXD4L2	NA	NA	NA	NA	FOXD4L2	25352
14348	chr9	42756649	42761813	42760592	N	NA	FOXD4L2	NA	NA	NA	NA	FOXD4L2	39415
14349	chr9	42804270	42819450	42806280	N	NA	NA	NA	NA	NA	NA	FOXD4L2	87036
14350	chr9	43179725	43182953	43180739	N	NA	NA	NA	NA	NA	NA	FOXD4L2	462491
14351	chr9	43454193	43458993	43456048	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	225892
14352	chr9	43481205	43497261	43481778,43484403,43487664,43490954,43496556	N,N,N,N,N	NA;NA;NA;NA;NA	NA	NA	NA	NA	NA	CNTNAP3B	187624
14353	chr9	43504669	43534731	43507208	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	150154
14354	chr9	44005068	44006232	44005952	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	320183
14355	chr9	44070334	44071854	44070815	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	385449
14356	chr9	44117540	44129134	44118870	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	432655
14357	chr9	44164363	44168057	44165637	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	479478
14358	chr9	44235123	44238794	44237343	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	550238
14359	chr9	44242818	44247110	44245758	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	557933
14360	chr9	44322805	44329250	44326625	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	637920
14361	chr9	44332534	44335393	44334104	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	647649
14362	chr9	44604471	44608899	44606766	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	919586
14363	chr9	44611257	44617828	44615352,44612892	N,N	NA;NA	NA	NA	NA	NA	NA	CNTNAP3B	926372
14364	chr9	44637772	44640227	44638177	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	952887
14365	chr9	44642361	44646557	44644412	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	957476
14366	chr9	44660482	44676448	44660489,44662311	N,N	NA;NA	NA	NA	NA	NA	NA	CNTNAP3B	975597
14367	chr9	44866012	44869162	44867680	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	1181127
14368	chr9	45223665	45225117	45223985	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	1538780
14369	chr9	45351972	45358216	45352484,45356547	N,N	NA;NA	NA	NA	NA	NA	NA	CNTNAP3B	1667087
14370	chr9	45435843	45473635	45441854,45453174	N,N	NA;NA	NA	NA	NA	NA	NA	CNTNAP3B	1750958
14371	chr9	45609707	45612239	45610557	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	1924822
14372	chr9	45645337	45647258	45645971	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	1960452
14373	chr9	45716198	45717471	45716646	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	2031313
14374	chr9	46031528	46033864	46032111	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	2346643
14375	chr9	46102277	46103850	46103265	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	2417392
14376	chr9	46111940	46148135	46113196,46133014	N,N	NA;NA	NA	NA	NA	NA	NA	CNTNAP3B	2427055
14377	chr9	46384877	46388844	46386803	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	2699992
14378	chr9	46389576	46392951	46391311	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	2704691
14379	chr9	46400799	46403842	46402540	N	NA	NA	NA	NA	NA	NA	CNTNAP3B	2715914
14380	chr9	47047809	47055091	47051698,47049293	N,N	NA;NA	NA	NA	NA	NA	NA	CNTNAP3B	3362924
14381	chr9	5226272	5228242	5227036	N	NA	NA	NA	NA	NA	NA	RLN2	76338
14382	chr9	5267311	5270203	5268989,5268588	N,N	NA;NA	RLN2	C9orf46	IMR90	Hi-C	24141950	RLN2	34377
14383	chr9	5491722	5496858	5492353	N	NA	NA	NA	NA	NA	NA	C9orf46	53785
14384	chr9	5838357	5840441	5839393	N	NA	ERMP1	ERMP1	K562,IMR90	ChIA-PET,Hi-C	22265404,24141950	ERMP1	5276
14385	chr9	5865060	5865982	5865540	N	NA	ERMP1	KIAA2026,KIAA1432,ERMP1	IMR90	Hi-C	24141950	ERMP1	31979
14386	chr9	6077700	6084416	6079601,6083786	N,N	NA;NA	NA	NA	NA	NA	NA	RANBP6	62060
14387	chr9	6133601	6143458	6136277	N	NA	NA	NA	NA	NA	NA	RANBP6	117961
14388	chr9	6165906	6167662	6167202	N	NA	NA	NA	NA	NA	NA	RANBP6	150266
14389	chr9	6182374	6184313	6182992	N	NA	NA	NA	NA	NA	NA	RANBP6	166734
14390	chr9	6294840	6301854	6296294	N	NA	NA	NA	NA	NA	NA	UHRF2	111297
14391	chr9	65574832	65591070	65577254	N	NA	NA	NA	NA	NA	NA	CBWD3	5265769
14392	chr9	65597223	65647776	65598176	N	NA	NA	NA	NA	NA	NA	CBWD3	5209063
14393	chr9	65692890	65694906	65694062	N	NA	NA	NA	NA	NA	NA	CBWD3	5161933
14394	chr9	66108551	66115165	66112304,66110016	N,N	NA;NA	NA	NA	NA	NA	NA	CBWD3	4741674
14395	chr9	66126136	66135101	66129207,66132427	N,N	NA;NA	NA	NA	NA	NA	NA	CBWD3	4721738
14396	chr9	66148097	66171249	66148454,66150242	N,N	NA;NA	NA	NA	NA	NA	NA	CBWD3	4685590
14397	chr9	66352517	66353667	66353453	N	NA	NA	NA	NA	NA	NA	CBWD3	4503172
14398	chr9	66454537	66464359	66456644	N	NA	NA	LOC642236	IMR90	Hi-C	24141950	CBWD3	4392480
14399	chr9	66552303	66572903	66553865,66571533	N,N	NA;NA	NA	NA	NA	NA	NA	CBWD3	4283936
14400	chr9	66754769	66756445	66755845	N	NA	NA	NA	NA	NA	NA	CBWD3	4100394
14401	chr9	6679726	6684630	6681204	Y	UHRF2,KDM4C	GLDC	KDM4C,UHRF2,GLDC	K562,MCF7	ChIA-PET	22265404	GLDC	34034
14402	chr9	6691242	6694726	6693005	N	NA	GLDC	GLDC	IMR90	Hi-C	24141950	GLDC	45550
14403	chr9	66922335	66926156	66924852	N	NA	NA	NA	NA	NA	NA	CBWD3	3930683
14404	chr9	66956346	66973618	66971376,66958097	N,N	NA;NA	NA	NA	NA	NA	NA	CBWD3	3883221
14405	chr9	6701994	6717480	6704263,6714118,6710836	N,N,N	NA;NA;NA	KDM4C	KDM4C	MCF7	ChIA-PET	22265404	KDM4C	40161
14406	chr9	67299463	67302627	67300840	N	NA	NA	NA	NA	NA	NA	CBWD3	3554212
14407	chr9	67322609	67340269	67334558,67339437	N,N	NA;NA	NA	NA	NA	NA	NA	CBWD3	3516570
14408	chr9	67803877	67807261	67805128	N	NA	NA	NA	NA	NA	NA	CBWD3	3049578
14409	chr9	68276076	68278482	68277795	N	NA	NA	NA	NA	NA	NA	CBWD3	2578357
14410	chr9	68298356	68306650	68299610	Y	NA	NA	NA	NA	NA	NA	CBWD3	2550189
14411	chr9	68376370	68381626	68377729	N	NA	NA	NA	NA	NA	NA	CBWD3	2475213
14412	chr9	68509002	68512708	68509614	N	NA	NA	NA	NA	NA	NA	CBWD3	2344131
14413	chr9	69718929	69739484	69724334	N	NA	NA	NA	NA	NA	NA	CBWD3	1117355
14414	chr9	69815425	69822130	69817233	N	NA	NA	NA	NA	NA	NA	CBWD3	1034709
14415	chr9	69914594	69916507	69915650	N	NA	NA	NA	NA	NA	NA	CBWD3	940332
14416	chr9	70081394	70109101	70089797	N	NA	NA	NA	NA	NA	NA	CBWD3	747738
14417	chr9	70195061	70208183	70200198	N	NA	NA	NA	NA	NA	NA	CBWD3	648656
14418	chr9	70334908	70356672	70340770	N	NA	NA	NA	NA	NA	NA	CBWD3	500167
14419	chr9	70644901	70648864	70646393	N	NA	NA	NA	NA	NA	NA	CBWD3	207975
14420	chr9	70713765	70718631	70715667	N	NA	NA	NA	NA	NA	NA	CBWD3	138208
14421	chr9	70940167	70942097	70940896	N	NA	FOXD4L3	NA	NA	NA	NA	FOXD4L3	22384
14422	chr9	71896743	71899314	71898144	N	NA	FAM189A2	NA	NA	NA	NA	FAM189A2	40174
14423	chr9	71908575	71911298	71910077	N	NA	FAM189A2	FAM189A2	MCF7,IMR90	ChIA-PET,Hi-C	22265404,24141950	FAM189A2	28190
14424	chr9	72378138	72380891	72378999	N	NA	PTAR1	NA	NA	NA	NA	PTAR1	3262
14425	chr9	72695	74537	73897	N	NA	WASH1,FOXD4	NA	NA	NA	NA	WASH1	42956
14426	chr9	73032582	73038125	73034555	Y	SMC5,KLF9	NA	TRPM3,SMC5,LOC100507299,KLF9	MCF7,IMR90	ChIA-PET,Hi-C	22265404,24141950	SMC5	158704
14427	chr9	73782819	73787685	73786249	N	NA	NA	NA	NA	NA	NA	TMEM2	596115
14428	chr9	73790960	73792375	73791683	N	NA	NA	TRPM3	IMR90	Hi-C	24141950	TMEM2	591425
14429	chr9	73816998	73817429	73817343	N	NA	NA	NA	NA	NA	NA	TMEM2	566371
14430	chr9	73858606	73862025	73859093	N	NA	NA	TRPM3	IMR90	Hi-C	24141950	TMEM2	521775
14431	chr9	73863691	73867103	73865689	N	NA	NA	TRPM3	IMR90	Hi-C	24141950	TMEM2	516697
14432	chr9	7401364	7404418	7402432	N	NA	NA	NA	NA	NA	NA	C9orf123	395381
14433	chr9	74060163	74064233	74061981	N	NA	NA	NA	NA	NA	NA	TMEM2	319567
14434	chr9	74222435	74225091	74223570	N	NA	NA	NA	NA	NA	NA	TMEM2	158709
14435	chr9	74261679	74262458	74262308	N	NA	NA	NA	NA	NA	NA	TMEM2	121342
14436	chr9	74918757	74922347	74920243	N	NA	NA	TMC1	IMR90	Hi-C	24141950	ZFAND5	57816
14437	chr9	75028659	75030037	75029107	N	NA	ZFAND5	TMC1	IMR90	Hi-C	24141950	ZFAND5	48496
14438	chr9	75068185	75072306	75070036	N	NA	NA	TMC1,ZFAND5	IMR90	Hi-C	24141950	ZFAND5	88022
14439	chr9	75092724	75094299	75093414	N	NA	NA	TMC1,ZFAND5	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ZFAND5	112561
14440	chr9	7541483	7544431	7542857	N	NA	NA	NA	NA	NA	NA	C9orf123	255368
14441	chr9	7548645	7549868	7549395	N	NA	NA	NA	NA	NA	NA	C9orf123	249931
14442	chr9	75663730	75667688	75666117	N	NA	NA	NA	NA	NA	NA	ZFAND5	683567
14443	chr9	75701601	75703182	75702623	N	NA	NA	NA	NA	NA	NA	ZFAND5	721438
14444	chr9	75828890	75832127	75830221	N	NA	NA	RORB	IMR90	Hi-C	24141950	ZFAND5	848727
14445	chr9	75913260	75915094	75913781	N	NA	NA	NA	NA	NA	NA	ZFAND5	933097
14446	chr9	7625622	7627754	7626454	N	NA	NA	NA	NA	NA	NA	C9orf123	172045
14447	chr9	76258831	76264210	76263452	N	NA	NA	NA	NA	NA	NA	ZFAND5	1278668
14448	chr9	76459155	76467933	76461350,76466040	Y,N	NA;NA	NA	NA	NA	NA	NA	C9orf40	1099869
14449	chr9	76521160	76526348	76525503	N	NA	NA	NA	NA	NA	NA	C9orf40	1041454
14450	chr9	76614842	76621871	76620194	N	NA	NA	NA	NA	NA	NA	C9orf40	945931
14451	chr9	76635953	76655883	76654847	N	NA	NA	NA	NA	NA	NA	C9orf40	911919
14452	chr9	76662361	76729777	76672198,76676619,76698976,76700711,76703478,76723946	N,N,N,Y,N,N	NA;NA;NA;NA;NA;NA	NA	NA	NA	NA	NA	C9orf40	838025
14453	chr9	76811106	76813020	76811803	N	NA	NA	NA	NA	NA	NA	C9orf40	754782
14454	chr9	76831245	76833258	76832702	N	NA	NA	NA	NA	NA	NA	C9orf40	734544
14455	chr9	76907212	76909841	76909183	N	NA	NA	NA	NA	NA	NA	C9orf40	657961
14456	chr9	77037092	77046050	77039682	N	NA	NA	NA	NA	NA	NA	C9orf40	521752
14457	chr9	7714098	7717518	7715387	N	NA	NA	NA	NA	NA	NA	C9orf123	82281
14458	chr9	77518949	77519820	77519099	N	NA	C9orf40	NA	NA	NA	NA	C9orf40	47982
14459	chr9	77528557	77529749	77529146	N	NA	C9orf40	NA	NA	NA	NA	C9orf40	38053
14460	chr9	77822304	77824558	77823012	N	NA	NA	NA	NA	NA	NA	C9orf95	119171
14461	chr9	778968	786824	780178,784209	N,N	NA;NA	NA	KANK1	IMR90	Hi-C	24141950	KANK1	274265
14462	chr9	77914591	77916362	77915387	N	NA	NA	NA	NA	NA	NA	C9orf95	211458
14463	chr9	77964912	77978364	77972153,77966463,77974668	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	C9orf95	261779
14464	chr9	77997227	78000142	77998659	N	NA	NA	NA	NA	NA	NA	C9orf95	294094
14465	chr9	78073535	78077354	78075653	N	NA	NA	NA	NA	NA	NA	C9orf95	370402
14466	chr9	78084665	78088892	78086551	N	NA	NA	NA	NA	NA	NA	C9orf95	381532
14467	chr9	78494032	78496162	78495100	N	NA	PCSK5	PCSK5	IMR90	Hi-C	24141950	PCSK5	9398
14468	chr9	79569490	79571967	79570147	N	NA	NA	PRUNE2,FOXB2,PCA3	IMR90	Hi-C	24141950	FOXB2	62604
14469	chr9	79625014	79627822	79627260	N	NA	FOXB2	PRUNE2,PCA3,FOXB2	IMR90	Hi-C	24141950	FOXB2	6749
14470	chr9	79672761	79674229	79673319	N	NA	FOXB2	NA	NA	NA	NA	FOXB2	38190
14471	chr9	79741905	79746255	79743539,79745433	N,N	NA;NA	VPS13A,LOC100286938	PRUNE2	IMR90	Hi-C	24141950	VPS13A	46106
14472	chr9	79763593	79765817	79764913	N	NA	VPS13A,LOC100286938	NA	NA	NA	NA	VPS13A	26544
14473	chr9	80302230	80304633	80303230	N	NA	NA	NA	NA	NA	NA	GNAQ	341586
14474	chr9	80795014	80802356	80798703	N	NA	CEP78	NA	NA	NA	NA	CEP78	48635
14475	chr9	80815331	80817709	80816374	N	NA	CEP78	NA	NA	NA	NA	CEP78	33282
14476	chr9	8086201	8087830	8087038	N	NA	NA	NA	NA	NA	NA	C9orf123	286402
14477	chr9	81007247	81027914	81009060,81012225	N,N	NA;NA	NA	NA	NA	NA	NA	PSAT1	95188
14478	chr9	81051851	81128900	81055322	N	NA	NA	TLE4	IMR90	Hi-C	24141950	PSAT1	139792
14479	chr9	814560	816694	815571	N	NA	NA	KANK1,DOCK8,DMRT1,DMRT3	IMR90	Hi-C	24141950	KANK1	309857
14480	chr9	81585883	81598276	81587469	N	NA	NA	TLE4	IMR90	Hi-C	24141950	TLE4	588602
14481	chr9	81622899	81636768	81623653	N	NA	NA	NA	NA	NA	NA	TLE4	550110
14482	chr9	81640311	81644174	81641411	N	NA	NA	NA	NA	NA	NA	TLE4	542704
14483	chr9	81797003	81799217	81797907	N	NA	NA	NA	NA	NA	NA	TLE4	387661
14484	chr9	81854467	81857840	81855890	N	NA	NA	NA	NA	NA	NA	TLE4	329038
14485	chr9	81927314	81928663	81927991	N	NA	NA	NA	NA	NA	NA	TLE4	258215
14486	chr9	82053476	82058330	82054381	N	NA	NA	NA	NA	NA	NA	TLE4	128548
14487	chr9	82113664	82116084	82114959	N	NA	NA	NA	NA	NA	NA	TLE4	70794
14488	chr9	8222185	8223936	8223012	N	NA	NA	NA	NA	NA	NA	C9orf123	422386
