region	EnhA1	EnhA2	EnhBiv	EnhG1	EnhG2	EnhWk	Het	Quies	ReprPC	ReprPCWk	TssA	TssBiv	TssFlnkD	TssFlnk	TssFlnkU	Tx	TxWk	ZNF-Rpts
chr5_h1:174560000-174565000	0	0	0	0	0	0	0	0	0	0.014639669	0	0	0	0	0	0	0	0
chr5_h1:174575000-174580000	0	0	0	0	0	0	0	0.01900342627	0	0	0	0	0	0	0	0	0	0
chr5_h1:174600000-174605000	0	0	0.03760641332	0	0	0	0	0	0.02507094221	0	0	0.03760641332	0	0	0	0	0	0
chr5_h1:174680000-174685000	0	0	0	0	0	0	0	0.01900342627	0	0	0	0	0	0	0	0	0	0
chr5_h1:174730000-174735000	0	0	0.02119955576	0	0	0.01253547111	0.01253547111	0.03373502687	0.02119955576	0.04239911152	0	0.02119955576	0	0	0	0	0	0
chr5_h1:174950000-174955000	0	0	0	0	0	0	0	0.02542214077	0	0	0	0	0	0	0	0	0	0
chr5_h1:175200000-175205000	0	0	0	0	0	0	0	0.01237186047	0	0	0	0	0	0	0	0	0	0
chr5_h1:175450000-175455000	0	0	0	0	0	0	0	0.01237186047	0	0	0	0	0	0	0	0	0	0
chr5_h1:175455000-175460000	0	0	0	0	0	0	0	0.02542214077	0	0	0	0	0	0	0	0	0	0
chr5_h1:175535000-175540000	0	0	0	0	0	0.05102850636	0.01110538971	0	0	0.01110538971	0	0	0	0	0	0	0.07654275954	0.01110538971
chr5_h1:175545000-175550000	0	0	0	0	0	0.02159434522	0	0.02159434522	0	0	0	0	0	0	0	0	0.02159434522	0
chr5_h1:175590000-175595000	0.04318869044	0.04318869044	0	0	0	0.02159434522	0	0	0	0	0.02159434522	0	0	0	0	0	0.04318869044	0
chr5_h1:175615000-175620000	0	0	0	0	0	0.03564670938	0	0	0	0	0	0	0	0	0	0	0.05347006407	0
chr5_h1:175645000-175650000	0	0	0	0	0	0.01824962983	0	0	0	0	0	0	0	0	0	0	0.03649925965	0
chr5_h1:175650000-175655000	0.01110538971	0	0	0	0	0.04442155886	0	0	0	0	0	0	0	0	0	0	0.02221077943	0
chr5_h1:175690000-175695000	0	0	0	0	0	0	0.01824962983	0.01824962983	0	0	0	0	0	0	0	0	0	0.01824962983
chr5_h1:175695000-175700000	0.02551425318	0	0	0	0	0.1377037221	0	0.05347006407	0	0	0	0	0	0	0	0	0.08667521574	0
chr5_h1:175735000-175740000	0	0	0	0	0	0.03817853936	0	0.01908926968	0.01908926968	0.01908926968	0	0	0	0	0	0	0.01908926968	0
chr5_h1:175740000-175745000	0	0	0	0	0	0.0139034921	0	0	0	0.0139034921	0	0	0	0	0	0	0	0
chr5_h1:175790000-175795000	0	0	0	0	0	0.03125053143	0	0.01562526571	0	0.01562526571	0	0	0.01562526571	0.01562526571	0	0	0.01562526571	0
chr5_h1:175795000-175800000	0	0	0	0	0	0.01915278367	0	0	0	0	0	0	0	0	0	0	0.03830556733	0
chr5_h1:175825000-175830000	0	0	0	0	0	0	0	0.0139034921	0	0	0	0	0	0	0	0	0	0
chr5_h1:175845000-175850000	0	0	0.01915278367	0	0	0.01915278367	0	0	0.01915278367	0.01915278367	0	0.01915278367	0.01915278367	0.01915278367	0	0	0	0
chr5_h1:175865000-175870000	0	0	0	0	0	0	0	0.01908926968	0	0	0	0	0	0	0	0	0	0
chr5_h1:175875000-175880000	0	0	0	0	0	0	0	0	0.01562526571	0.01562526571	0	0	0	0	0	0	0	0
chr5_h1:176550000-176555000	0	0	0	0	0	0	0	0	0.01828836841	0.009144184205	0	0.01828836841	0	0	0	0	0	0
chr5_h1:176615000-176620000	0	0	0	0	0	0.009144184205	0	0.01828836841	0	0	0	0	0	0	0	0	0	0
chr5_h1:176655000-176660000	0	0	0	0	0	0	0	0.01555689813	0	0	0	0	0	0	0	0	0	0
chr5_h1:176660000-176665000	0	0	0	0	0	0.05371249535	0	0.01044092864	0	0	0	0	0.02163578336	0	0	0	0.07534827871	0
chr5_h1:176665000-176670000	0	0	0.02865814215	0	0	0.02865814215	0	0	0.01432907107	0.01432907107	0	0.01432907107	0.01432907107	0.01432907107	0	0	0	0
chr5_h1:176670000-176675000	0	0	0	0	0	0.01319416645	0	0	0	0.01319416645	0	0	0	0	0	0	0	0
chr5_h1:176695000-176700000	0.02826702858	0	0	0	0	0.02826702858	0	0.01413351429	0	0	0	0	0	0	0	0	0.01413351429	0
chr5_h1:176700000-176705000	0	0	0	0	0	0.04327156671	0	0	0	0	0	0	0	0	0	0	0.04327156671	0
chr5_h1:176705000-176710000	0	0	0	0	0	0.0187332766	0	0.03620702759	0	0	0	0	0	0	0	0	0	0
chr5_h1:176715000-176720000	0	0	0.02042628328	0	0	0.04085256656	0	0	0.02042628328	0	0	0.02042628328	0	0.02042628328	0	0	0.02042628328	0
chr5_h1:176720000-176725000	0.01319416645	0	0	0	0	0.02638833289	0	0	0	0.01319416645	0	0	0	0	0	0	0.01319416645	0
chr5_h1:176740000-176745000	0	0	0	0	0	0.01765110242	0	0.01765110242	0	0	0	0	0	0	0	0	0.01765110242	0
chr5_h1:176745000-176750000	0	0	0	0	0	0.0187332766	0	0	0	0	0	0	0	0	0	0	0.03746655321	0
chr5_h1:176765000-176770000	0	0	0	0	0	0.01747375099	0	0	0	0	0	0	0	0	0	0	0.03494750198	0
chr5_h1:176790000-176795000	0	0	0.03530220485	0	0	0.01765110242	0	0	0.01765110242	0	0.03530220485	0.01765110242	0.01765110242	0.03530220485	0	0	0	0
chr5_h1:176810000-176815000	0	0	0	0	0	0	0	0	0	0.02042628328	0	0	0	0	0	0	0	0
chr5_h1:176815000-176820000	0	0	0	0	0	0.01432907107	0	0.01432907107	0	0.01432907107	0	0	0	0	0	0	0	0
chr5_h1:176825000-176830000	0	0	0	0	0	0.04578419302	0	0.02289209651	0	0	0	0	0	0	0	0	0.04578419302	0
chr5_h1:176860000-176865000	0.02514723226	0	0	0.01101371797	0	0.04240054287	0	0	0	0.01413351429	0	0	0.01413351429	0	0	0.01101371797	0.03616095024	0
chr5_h1:176875000-176880000	0	0	0	0	0	0	0	0.02289209651	0	0.02289209651	0	0	0	0	0	0	0	0
chr5_h1:176880000-176885000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01555689813	0
chr5_h1:176895000-176900000	0	0	0	0	0	0.02088185728	0	0	0	0	0	0	0	0	0	0	0.02088185728	0
chr5_h1:176910000-176915000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02453383695	0	0
chr5_h1:176945000-176950000	0.02202743595	0	0	0	0	0.02202743595	0	0.01101371797	0	0	0	0	0	0	0	0	0.01101371797	0
chr5_h1:176950000-176955000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02453383695	0
chr5_h1:177320000-177325000	0.01538915613	0	0	0	0	0.08511386526	0	0	0	0	0	0	0.01538915613	0	0	0.02355724075	0.06972470913	0
chr5_h1:177370000-177375000	0	0	0	0	0	0	0	0.01538915613	0	0	0	0	0	0	0	0	0	0
chr5_h1:177390000-177395000	0	0	0.02770374065	0	0	0.02770374065	0	0	0	0	0.02770374065	0.02770374065	0	0.02770374065	0.02770374065	0	0	0
chr5_h1:177435000-177440000	0	0	0	0	0	0	0	0.02355724075	0	0	0	0	0	0	0	0	0	0
chr5_h1:177445000-177450000	0	0	0.02770374065	0	0	0	0	0	0.02770374065	0.02770374065	0	0	0	0	0	0	0	0
chr5_h1:178075000-178080000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05659226915	0.05659226915	0
chr5_h1:178145000-178150000	0	0	0	0	0	0.05659226915	0	0	0.05659226915	0.05659226915	0	0.05659226915	0	0	0	0	0.05659226915	0
chr5_h1:178280000-178285000	0	0	0.03421263466	0	0	0.02199463003	0	0	0.01710631733	0.03421263466	0	0.01710631733	0	0	0	0	0.02199463003	0
chr5_h1:178285000-178290000	0	0	0	0	0	0	0	0.008285027586	0	0	0	0	0	0	0	0	0	0
chr5_h1:178290000-178295000	0	0	0	0	0	0.01364554126	0	0.02950285805	0	0	0	0	0	0	0	0	0	0
chr5_h1:178300000-178305000	0	0	0	0	0	0.05629813364	0	0	0	0	0	0	0.03753208909	0	0.01876604455	0	0.03753208909	0
chr5_h1:178315000-178320000	0	0	0	0	0	0.03922113834	0	0	0	0.01307371278	0	0	0	0	0	0	0.01307371278	0
chr5_h1:178330000-178335000	0	0	0	0	0	0.007908544602	0	0.01019260207	0	0	0	0	0	0	0	0	0.0158170892	0
chr5_h1:178340000-178345000	0	0	0	0	0	0.05243170414	0	0.01585731678	0	0	0	0	0	0	0	0	0.05243170414	0
chr5_h1:178355000-178360000	0	0	0	0	0	0	0	0.01876604455	0	0	0	0	0	0	0	0	0	0
chr5_h1:178375000-178380000	0	0	0.01615189107	0	0	0	0	0	0.008075945537	0.01615189107	0	0.008075945537	0	0	0	0	0	0
chr5_h1:178380000-178385000	0	0	0	0	0	0	0	0.01364554126	0	0	0	0	0	0	0	0	0	0
chr5_h1:178385000-178390000	0	0	0	0	0	0	0	0.01307371278	0	0	0	0	0	0	0	0	0	0
chr5_h1:178390000-178395000	0	0	0	0	0	0	0	0.03480471846	0	0	0	0	0	0	0	0	0	0
chr5_h1:178405000-178410000	0	0	0	0	0	0.01019260207	0	0.01019260207	0	0	0	0	0	0	0	0	0	0
chr5_h1:178420000-178425000	0	0	0.009587700889	0	0	0	0	0	0.01917540178	0.009587700889	0	0	0.009587700889	0.01917540178	0	0	0	0
chr5_h1:178440000-178445000	0	0	0	0	0	0.05198245122	0	0	0	0	0	0	0	0	0	0	0.05198245122	0
chr5_h1:178455000-178460000	0	0	0	0	0	0.007908544602	0	0.007908544602	0	0	0	0	0	0	0	0	0	0
chr5_h1:178460000-178465000	0	0	0	0	0	0.05094241879	0	0	0	0.01698080626	0	0	0.01698080626	0.01698080626	0	0	0.01698080626	0
chr5_h1:178465000-178470000	0	0	0	0	0	0	0	0.008285027586	0	0	0	0	0	0	0	0	0	0
chr5_h1:178470000-178475000	0	0	0	0	0	0	0	0.01746454519	0	0	0	0	0	0	0	0	0	0
chr5_h1:178530000-178535000	0	0	0	0	0	0	0	0.01746454519	0	0	0	0	0	0	0	0	0	0
chr5_h1:178545000-178550000	0	0	0.01099731501	0	0	0	0.02199463003	0.01099731501	0.01099731501	0.01099731501	0	0	0	0	0	0	0	0.01099731501
chr5_h1:178560000-178565000	0	0	0	0	0	0.03396161253	0	0.01698080626	0	0	0	0	0	0	0	0	0.03396161253	0
chr5_h1:178575000-178580000	0.01917540178	0.009587700889	0	0	0	0.009587700889	0	0	0	0	0	0	0	0	0	0	0.009587700889	0
chr5_h1:178585000-178590000	0	0	0.01710631733	0	0	0	0.03421263466	0.02518226287	0.01710631733	0.01710631733	0	0	0	0	0	0	0	0.01710631733
chr5_h1:179165000-179170000	0	0	0	0	0	0.03294707483	0	0.03294707483	0	0	0	0	0	0	0	0	0.03294707483	0
chr5_h1:179170000-179175000	0	0	0	0	0	0	0	0.01396213539	0	0	0	0	0	0	0	0	0	0
chr5_h1:179210000-179215000	0	0	0	0	0	0.018984612	0	0.018984612	0	0	0	0	0	0	0	0	0.018984612	0
chr5_h1:179260000-179265000	0	0	0	0	0	0.03294707483	0.03294707483	0.06589414967	0	0	0	0	0.03294707483	0	0	0	0.03294707483	0.03294707483
chr5_h1:179265000-179270000	0	0	0	0	0	0	0	0.018984612	0	0	0	0	0	0	0	0	0	0
chr5_h1:179295000-179300000	0	0	0.01928816157	0	0	0	0	0	0.01928816157	0.01928816157	0	0.01928816157	0	0.01928816157	0	0	0	0
chr5_h1:179340000-179345000	0	0	0	0	0	0	0	0.01928816157	0	0	0	0	0	0	0	0	0	0
chr5_h1:179345000-179350000	0	0	0	0	0	0	0	0.01296586431	0	0	0	0	0	0	0	0	0	0
chr5_h1:179365000-179370000	0	0	0	0	0	0	0	0.01943800926	0	0	0	0	0	0	0	0	0	0
chr5_h1:179415000-179420000	0	0	0	0	0	0	0	0.01943800926	0	0	0	0	0	0	0	0	0	0
chr5_h1:179485000-179490000	0	0	0	0	0	0	0	0	0.01296586431	0.01296586431	0	0.01296586431	0	0.01296586431	0	0	0	0
chr5_h1:179490000-179495000	0	0	0	0	0	0	0	0.01396213539	0	0	0	0	0	0	0	0	0	0
chr5_h1:179615000-179620000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01967204485	0	0
chr5_h1:179710000-179715000	0	0	0	0.01967204485	0	0	0	0	0	0	0	0	0	0	0	0.01967204485	0	0
chr5_h1:179905000-179910000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02295293181	0.0114764659	0
chr5_h1:179970000-179975000	0	0	0	0	0	0.0114764659	0	0.0114764659	0.0114764659	0	0	0.0114764659	0	0.0114764659	0	0	0.0114764659	0
chr5_h1:180295000-180300000	0	0	0	0	0	0	0	0.02731565447	0	0	0	0	0	0	0	0	0	0
chr5_h1:180390000-180395000	0	0	0	0	0	0	0	0.01557096284	0	0	0	0	0	0	0	0	0	0
chr5_h1:180470000-180475000	0	0	0	0	0	0	0	0.01557096284	0	0	0	0	0	0	0	0	0.02731565447	0
chr6_endo:910000-915000	0	0	0.01886591093	0	0	0	0	0	0.01886591093	0	0	0.01886591093	0	0	0	0	0	0
chr6_endo:1380000-1385000	0	0	0	0	0	0	0	0.05659773279	0	0	0	0	0	0	0	0	0	0
chr6_endo:1595000-1600000	0	0	0	0	0	0	0	0.02649407211	0.01109470025	0.01109470025	0	0	0	0	0	0	0	0
chr6_endo:1605000-1610000	0	0	0	0	0	0	0	0.01142970347	0	0	0	0	0	0	0	0	0	0
chr6_endo:2195000-2200000	0	0	0	0	0	0	0	0	0	0	0	0.01142970347	0	0	0	0	0	0
chr6_endo:2350000-2355000	0.01539937187	0.01539937187	0	0	0	0.01539937187	0	0	0	0.03079874374	0	0	0	0	0	0	0	0
chr6_endo:2450000-2455000	0.01109470025	0.01109470025	0	0	0	0.01109470025	0	0	0	0.02218940049	0	0	0	0	0	0	0	0
chr6_endo:3000000-3005000	0	0	0	0	0	0.04775568242	0	0.04775568242	0.04775568242	0.04775568242	0.04775568242	0.04775568242	0.04775568242	0	0.09551136485	0	0.04775568242	0
chr6_endo:3050000-3055000	0	0	0	0	0	0	0	0	0	0	0.04775568242	0	0	0	0	0	0.04775568242	0
chr6_endo:3125000-3130000	0.04455490647	0	0	0	0	0	0	0.02227745323	0	0	0	0	0	0	0.02227745323	0	0.02227745323	0
chr6_endo:3155000-3160000	0	0.02091884341	0	0	0	0	0	0.02091884341	0	0	0	0	0	0	0	0	0.02091884341	0
chr6_endo:3245000-3250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02227745323	0.02227745323	0
chr6_endo:3250000-3255000	0.02091884341	0	0	0	0	0.02091884341	0	0	0	0	0.04183768683	0	0	0.02091884341	0.06275653024	0.02091884341	0.02091884341	0
chr6_endo:3275000-3280000	0	0	0	0	0	0	0	0.03801812134	0	0	0	0	0	0	0	0	0	0
chr6_endo:3295000-3300000	0	0	0	0	0	0	0	0.007843271687	0	0	0	0	0	0	0	0	0	0
chr6_endo:3315000-3320000	0	0	0	0	0	0	0	0.009903357734	0	0	0	0	0	0	0	0	0	0
chr6_endo:3465000-3470000	0	0	0	0	0	0	0	0.009882419586	0	0	0	0	0	0	0	0	0	0
chr6_endo:3620000-3625000	0	0	0	0	0	0	0	0.006799529383	0	0	0	0	0	0	0	0	0	0
chr6_endo:3725000-3730000	0	0	0	0	0	0	0	0.01978577732	0	0	0	0	0	0	0	0	0	0
chr6_endo:3730000-3735000	0	0.007843271687	0	0	0	0.006799529383	0	0.02248607276	0	0.006799529383	0	0	0	0	0	0	0.04481765072	0
chr6_endo:3740000-3745000	0	0	0	0	0	0.01424888666	0	0.01424888666	0	0	0	0	0	0	0	0	0.01424888666	0
chr6_endo:3985000-3990000	0.01424888666	0	0	0	0	0.02849777332	0	0	0.01424888666	0.02849777332	0	0	0	0	0	0	0.01424888666	0
chr6_endo:5210000-5215000	0	0	0	0	0	0.02128039639	0	0.04256079279	0	0	0	0	0	0	0	0	0	0
chr6_endo:5300000-5305000	0	0.02128039639	0	0	0	0	0	0.06384118918	0	0	0	0	0	0	0	0	0	0
chr6_endo:6680000-6685000	0.01207238082	0	0	0	0	0.01207238082	0	0	0	0	0	0	0	0	0	0	0.02414476164	0
chr6_endo:6725000-6730000	0.01141694804	0	0	0	0	0.01141694804	0	0	0	0	0	0	0	0	0	0	0.02283389607	0
chr6_endo:7115000-7120000	0.008980257256	0	0	0	0	0.008980257256	0	0	0	0	0	0	0	0	0	0	0.01796051451	0
chr6_endo:7235000-7240000	0.01141694804	0	0	0	0	0.02283389607	0	0.01141694804	0	0	0	0	0	0	0.01141694804	0	0.01141694804	0
chr6_endo:7240000-7245000	0	0	0	0	0	0.01796051451	0	0.02105263808	0	0	0	0	0	0	0	0	0.008980257256	0
chr6_endo:7290000-7295000	0	0	0	0	0	0	0	0	0	0	0.0240501145	0	0	0.0240501145	0	0	0.0240501145	0
chr6_endo:7390000-7395000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0240501145	0.04810022899	0
chr6_endo:7420000-7425000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01888606956	0
chr6_endo:7550000-7555000	0	0	0	0	0	0	0	0.01888606956	0	0	0	0	0	0	0	0	0.01888606956	0
chr6_endo:8130000-8135000	0	0	0	0	0	0	0	0.04693249272	0	0	0	0	0	0	0	0	0	0
chr6_endo:8215000-8220000	0	0	0	0	0	0	0	0.04693249272	0	0	0	0	0	0	0	0	0	0
chr6_endo:11140000-11145000	0	0	0	0	0	0	0	0.02679514802	0	0	0	0	0	0	0	0	0	0
chr6_endo:11170000-11175000	0	0	0	0	0	0	0	0.01585146985	0	0	0	0	0	0	0	0	0	0
chr6_endo:11240000-11245000	0	0	0	0	0	0	0	0.01056190753	0	0	0	0	0	0	0	0	0	0
chr6_endo:11480000-11485000	0	0	0.01056190753	0	0	0.01056190753	0	0.01056190753	0.01056190753	0.01056190753	0	0	0	0	0	0	0.01056190753	0
chr6_endo:11490000-11495000	0	0	0	0	0	0.01585146985	0	0.01585146985	0	0	0	0	0	0	0	0	0.01585146985	0
chr6_endo:11495000-11500000	0	0	0	0	0	0	0	0.02679514802	0	0	0	0	0	0	0	0	0	0
chr6_endo:12290000-12295000	0	0	0	0	0	0	0	0.01257450353	0	0	0	0	0	0	0	0	0	0
chr6_endo:12605000-12610000	0	0.01257450353	0	0	0	0	0	0	0	0	0.02514900706	0.01257450353	0	0.01257450353	0.02514900706	0	0.02514900706	0
chr6_endo:12645000-12650000	0	0	0	0	0	0.02922308467	0.02922308467	0.05844616934	0	0	0	0	0	0	0	0	0	0
chr6_endo:12890000-12895000	0	0	0	0	0	0	0	0.02922308467	0	0	0	0	0	0	0	0	0	0
chr6_endo:13905000-13910000	0	0	0	0	0	0.01510692764	0	0.01510692764	0	0	0	0	0	0	0	0	0	0
chr6_endo:13910000-13915000	0	0	0	0	0	0	0	0.0147924474	0	0	0	0	0	0	0	0	0	0
chr6_endo:14035000-14040000	0	0	0	0	0	0	0	0.01510692764	0	0	0	0	0	0	0	0	0	0
chr6_endo:14060000-14065000	0	0	0	0	0	0.0147924474	0	0.0147924474	0	0	0	0	0	0	0	0	0	0
chr6_endo:15520000-15525000	0	0	0	0	0	0.02043612657	0	0.02043612657	0	0	0	0	0	0	0	0	0.02043612657	0
chr6_endo:15615000-15620000	0	0	0	0.02043612657	0	0	0	0	0	0	0	0	0	0	0	0.04087225315	0.02043612657	0.02043612657
chr6_endo:15695000-15700000	0	0	0	0	0	0	0	0.02853726785	0	0	0	0	0	0	0	0	0	0
chr6_endo:16180000-16185000	0	0	0	0	0	0	0	0.02853726785	0	0	0	0	0	0	0	0	0	0
chr6_endo:18320000-18325000	0	0.0222005424	0	0	0	0	0	0.0444010848	0	0	0.0222005424	0	0	0.0222005424	0	0	0	0
chr6_endo:18500000-18505000	0	0	0	0	0	0	0	0.0222005424	0	0	0	0	0	0	0	0	0	0
chr6_endo:24065000-24070000	0	0	0	0	0	0	0	0.0172401271	0	0	0	0	0	0	0	0	0	0
chr6_endo:24200000-24205000	0	0	0	0	0	0	0	0.0172401271	0	0	0	0	0	0	0	0	0	0
chr6_endo:24580000-24585000	0	0	0	0	0	0	0	0.03370419117	0	0	0	0	0	0	0	0	0	0
chr6_endo:24695000-24700000	0	0	0	0	0	0	0	0.03370419117	0	0	0	0	0	0	0	0	0	0
chr6_endo:24855000-24860000	0	0	0	0	0	0.01693632566	0	0.05801286321	0	0	0	0	0	0	0	0	0	0
chr6_endo:24935000-24940000	0.02538690316	0.02538690316	0	0	0	0.01269345158	0	0	0	0	0	0	0	0	0	0	0.01269345158	0
chr6_endo:24980000-24985000	0	0	0	0	0	0.01269345158	0	0.01269345158	0	0	0	0	0	0.01269345158	0.01269345158	0	0	0
chr6_endo:24990000-24995000	0	0	0	0	0	0	0	0.0241402119	0	0	0	0	0	0	0	0	0	0
chr6_endo:25015000-25020000	0	0	0	0	0	0	0	0.01693632566	0	0	0	0	0	0	0	0	0	0
chr6_endo:25220000-25225000	0	0	0	0	0	0	0	0.02664900756	0	0	0	0	0	0	0	0	0	0
chr6_endo:25265000-25270000	0	0	0	0	0	0	0	0.04192970722	0	0	0	0	0	0	0	0	0	0
chr6_endo:25490000-25495000	0	0	0	0	0	0	0	0.02525708052	0	0	0	0	0	0	0	0	0	0
chr6_endo:25595000-25600000	0	0	0	0	0	0	0	0.0166726267	0	0	0	0	0	0	0	0	0	0
chr6_endo:25600000-25605000	0	0	0	0	0	0	0	0.02664900756	0	0	0	0	0	0	0	0	0	0
chr6_endo:26335000-26340000	0	0	0	0	0	0	0	0	0.01916911193	0.01916911193	0	0.009584555964	0	0	0	0	0	0
chr6_endo:26340000-26345000	0	0	0	0	0	0	0	0.03555686766	0	0	0.03555686766	0	0	0.07111373531	0.0196893272	0	0.03555686766	0
chr6_endo:26500000-26505000	0	0	0	0	0	0	0	0.009584555964	0	0.009584555964	0	0	0	0	0	0	0	0
chr6_endo:26535000-26540000	0	0	0	0	0	0.0196893272	0	0.0393786544	0	0	0.0196893272	0	0	0.0393786544	0	0	0	0
chr6_endo:26570000-26575000	0	0	0	0	0	0.01586754046	0	0.03173508092	0	0	0.01586754046	0	0	0.03173508092	0	0	0	0
chr6_endo:28150000-28155000	0	0	0	0	0	0	0	0	0	0	0.01148207866	0	0.01148207866	0.01148207866	0.02296415732	0.01148207866	0.01148207866	0
chr6_endo:28225000-28230000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01148207866	0	0
chr6_endo:29705000-29710000	0	0	0	0	0	0	0	0	0.03867512994	0.03867512994	0	0	0	0	0	0	0	0
chr6_endo:29735000-29740000	0	0	0	0	0	0	0	0	0.1100537204	0.1100537204	0	0	0	0	0	0	0	0
chr6_endo:29830000-29835000	0	0	0	0	0	0	0	0.05502686021	0	0.01933756497	0	0	0	0	0	0	0	0
chr6_endo:29845000-29850000	0	0	0	0	0	0	0	0.05941080491	0	0.05941080491	0	0	0	0	0	0	0	0
chr6_endo:29850000-29855000	0	0	0	0	0	0	0	0.008790880226	0	0	0	0	0	0	0	0	0	0
chr6_endo:29995000-30000000	0	0	0	0	0	0	0	0	0.008790880226	0.008790880226	0	0	0	0	0	0	0	0
chr6_endo:30010000-30015000	0	0	0	0	0	0	0	0	0.05941080491	0.05941080491	0	0	0	0	0	0	0	0
chr6_endo:30675000-30680000	0.02390059532	0.02390059532	0	0.02390059532	0	0	0	0	0	0	0	0	0	0	0	0.04780119064	0.02390059532	0
chr6_endo:30730000-30735000	0.02390059532	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02390059532	0.02390059532	0.04780119064	0
chr6_endo:30750000-30755000	0	0	0	0	0	0	0	0.01414309344	0	0	0	0	0	0	0	0	0	0
chr6_endo:30820000-30825000	0	0.02828618689	0	0	0	0.01414309344	0	0.01414309344	0	0	0	0	0	0	0	0	0.01414309344	0
chr6_endo:30915000-30920000	0.02454745724	0.02454745724	0	0	0	0	0	0.04909491449	0	0	0	0	0	0	0	0	0	0
chr6_endo:31070000-31075000	0.02454745724	0	0	0	0	0.02454745724	0	0	0	0	0	0	0	0	0.02454745724	0.02454745724	0.04909491449	0
chr6_endo:31135000-31140000	0	0	0	0	0	0	0	0	0.01980062116	0.01980062116	0	0.009900310579	0	0	0	0	0	0
chr6_endo:31195000-31200000	0	0	0	0	0	0	0	0	0.1225079544	0.1225079544	0	0.06125397718	0	0	0	0	0	0
chr6_endo:31365000-31370000	0.009900310579	0.009900310579	0	0	0	0.01980062116	0	0.1324082649	0	0	0.06125397718	0	0.009900310579	0	0	0	0.009900310579	0
chr6_endo:31555000-31560000	0	0	0	0	0	0	0	0.02541934976	0	0	0	0	0	0	0	0	0	0
chr6_endo:31600000-31605000	0	0	0	0	0	0.02541934976	0	0	0	0	0	0	0	0	0	0.02541934976	0.05083869952	0
chr6_endo:32410000-32415000	0	0	0	0	0	0	0	0.04203857734	0	0	0	0	0	0	0	0	0	0
chr6_endo:32700000-32705000	0	0	0	0	0	0	0	0.02226508698	0.02226508698	0.04453017395	0	0	0	0	0	0	0	0
chr6_endo:32785000-32790000	0	0	0	0	0	0	0	0.01977349037	0.01977349037	0.03954698073	0	0	0	0	0	0	0	0
chr6_endo:33590000-33595000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01350087631	0.02700175262	0
chr6_endo:33665000-33670000	0.02700175262	0.01350087631	0.01350087631	0	0	0	0	0.01350087631	0	0.01350087631	0	0.01350087631	0	0	0.01350087631	0	0	0
chr6_endo:33765000-33770000	0	0	0.007410305197	0	0	0.007410305197	0	0	0.007410305197	0	0	0.007410305197	0	0	0	0	0	0
chr6_endo:33770000-33775000	0	0	0	0	0	0	0	0.01348458335	0	0	0	0	0	0	0	0	0	0
chr6_endo:33965000-33970000	0.01062277563	0.01062277563	0	0	0	0.01062277563	0	0.03126599247	0	0	0	0	0	0	0	0	0.01062277563	0
chr6_endo:33990000-33995000	0	0	0.007197293619	0	0	0.01439458724	0	0	0	0	0	0.007197293619	0	0	0	0	0.007197293619	0
chr6_endo:34025000-34030000	0.01348458335	0	0	0.01348458335	0.01348458335	0	0	0.02064321684	0	0	0	0	0	0	0	0.01348458335	0	0
chr6_endo:34050000-34055000	0	0	0.01344738919	0	0	0.02689477838	0	0	0	0	0	0.01344738919	0	0	0	0	0.01344738919	0
chr6_endo:34055000-34060000	0.0125486381	0.0125486381	0	0	0	0	0	0.02317141373	0	0	0	0	0	0	0	0	0	0
chr6_endo:34125000-34130000	0.0125486381	0.0125486381	0	0	0	0.0125486381	0	0.0125486381	0	0	0	0	0	0	0	0	0.0125486381	0
chr6_endo:34140000-34145000	0	0	0	0	0	0.01344738919	0	0.02064468281	0	0.007197293619	0	0	0	0	0	0	0.01344738919	0
chr6_endo:34150000-34155000	0.007410305197	0	0	0	0	0.007410305197	0	0	0	0	0	0	0	0	0	0	0.01482061039	0
chr6_endo:34460000-34465000	0	0	0	0	0	0.01621026957	0	0.03242053913	0	0	0	0	0	0	0	0	0	0
chr6_endo:34600000-34605000	0.01621026957	0.01621026957	0	0	0	0.01621026957	0	0.01621026957	0	0.01621026957	0	0	0	0	0	0	0.01621026957	0
chr6_endo:35080000-35085000	0.01067023283	0	0.01067023283	0	0	0.02134046565	0	0.01067023283	0.01067023283	0.01067023283	0	0	0	0	0	0	0	0
chr6_endo:35145000-35150000	0	0	0	0	0	0	0	0	0.01466586867	0.01466586867	0	0	0	0	0	0	0	0
chr6_endo:35205000-35210000	0.01466586867	0.01466586867	0.02933173734	0	0	0	0	0	0.01466586867	0.02933173734	0	0	0	0	0	0	0	0
